Dep,Prov,Sec,NomDep,NomProv,NombreMunicipio,IdLoc,AsientoElectoral,Reci,NombreRecinto,Dist,NomDist,Zona,NomZona,Direccion,MaxMesasReci,NroCircun,TipoCircun,NomCircun,latitud,longitud,idTipoRecinto,TipoRecinto,idUrbanoRural,descUrbanoRural
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5,Col. Esc. Unzaga De La Vega,10,DISTRITO 10,31,127,Doble Vía santa Cruz La Guardia entre Bajio y La Selva,24,51,Uninominal,Quincuagésimo Primera-Santa Cruz,-17.82803,-63.22689,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6,Col. Polifuncional Calama,10,DISTRITO 10,29,125,Barrio Calama - C/ Juancito Pinto y C/ Eduardo Abaroa,18,51,Uninominal,Quincuagésimo Primera-Santa Cruz,-17.837183,-63.218863,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,8,Col. Mateo Kuljis Secundario,10,DISTRITO 10,40,137,Barrio Campo Rosas Av. 24 de septiembre,18,51,Uninominal,Quincuagésimo Primera-Santa Cruz,-17.836659,-63.227643,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,9,Col. Esc. Tierras Nuevas El Carmen,10,DISTRITO 10,39,135,Barrio Tierras Nuevas Av. Moscú y C/ Los Gomeros,22,51,Uninominal,Quincuagésimo Primera-Santa Cruz,-17.845092,-63.21467,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,10,Col. Oscar Arnulfo,10,DISTRITO 10,41,138,Barrio Telchi - Av. Yotau y Calle 5 Urupe,12,51,Uninominal,Quincuagésimo Primera-Santa Cruz,-17.82932,-63.23433,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,19,Colegio Marcelino Champagnat,9,DISTRITO 9,33,129,Urb Chiriguano,12,50,Uninominal,Quincuagésima-Santa Cruz,-17.85419,-63.18896,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,22,Col. Part. Alfred B. Nobel,9,DISTRITO 9,33,129,Urbanizacion El Patuju C/ Flor de Canela entre C/ Santa Isabel y R. Carmin,10,50,Uninominal,Quincuagésima-Santa Cruz,-17.85304,-63.19432,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,26,Colegio Adela Zamudio,9,DISTRITO 9,16,114,B/Cordecruz Sur C/ San Antonio entre C/2 y  C/1,24,50,Uninominal,Quincuagésima-Santa Cruz,-17.8329,-63.17396,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,1000,Col. La Madre,1,DISTRITO 1,173,55,C/ Sn nombre y c/ Casiano Vaca Pereira - Lado parque las Flores,15,44,Uninominal,Cuadragésimo Cuarta-Santa Cruz,-17.781252,-63.209141,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,1001,Campus Universitario,11,DISTRITO 11,34,13,Av. Centenario C/Mexico,12,44,Uninominal,Cuadragésimo Cuarta-Santa Cruz,-17.778606,-63.191492,11,"Universidad, Normal",20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,1002,Esc. Rene Barrientos,1,DISTRITO 1,149,33, C/6  Oeste entre Av. Busch y C/ Nicolás Ortiz,17,44,Uninominal,Cuadragésimo Cuarta-Santa Cruz,-17.770858,-63.198056,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,1003,Modulo Educativo Jose Miguel De Velasco,1,DISTRITO 1,178,61,Barrio Avaroa Av. Ovidio Barbery,14,44,Uninominal,Cuadragésimo Cuarta-Santa Cruz,-17.75368,-63.18459,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,1004,Col. Mirette Sciaroni,1,DISTRITO 1,152,35,Calle Mujila entre C/Aquiles Gomez y R. Antelo,9,44,Uninominal,Cuadragésimo Cuarta-Santa Cruz,-17.761968,-63.189031,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,1005,Col. Gabriel Rene Moreno,11,DISTRITO 11,215,CI,C/Sta Barbara #51 Frente al Rest. Cortijo,7,44,Uninominal,Cuadragésimo Cuarta-Santa Cruz,-17.78357,-63.18595,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,1006,Col. San Martin De Porres,1,DISTRITO 1,145,32,Av. Centenario 3er Anillo Interno,34,44,Uninominal,Cuadragésimo Cuarta-Santa Cruz,-17.77761,-63.2021,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,1007,Col. Hnas. Arredondo (Col. Jesus Peredo),1,DISTRITO 1,141,31,C/ Tucavaca esq. Av/Roca Coronado ,14,44,Uninominal,Cuadragésimo Cuarta-Santa Cruz,-17.78474,-63.20106,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,1008,Esc. Normal Enriquet  Finot,1,DISTRITO 1,221,ET 21,Av. San Martin  3er Anillo Interno,20,44,Uninominal,Cuadragésimo Cuarta-Santa Cruz,-17.76357,-63.19629,11,"Universidad, Normal",20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,1009,Colegio Castulo Chavez,11,DISTRITO 11,34,13,Av. Cañoto No 20 Esq. c/Haiti,30,44,Uninominal,Cuadragésimo Cuarta-Santa Cruz,-17.77663,-63.18775,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,1010,Gladys Rivero De Jimenez,1,DISTRITO 1,174,56,Calle  N° 5 y c/ Ismael Cerrate,13,44,Uninominal,Cuadragésimo Cuarta-Santa Cruz,-17.77348,-63.20806,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,1011,Kinder Luisa Saucedo,11,DISTRITO 11,215,CI,C/Libertad Diagonal Radio Amboro N/471,4,44,Uninominal,Cuadragésimo Cuarta-Santa Cruz,-17.77909,-63.18323,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,1012,Escuela San Carlos,1,DISTRITO 1,179,62,C/ Mateo de Vargas y Radial 27 3 Cuadra al Zoologico,18,44,Uninominal,Cuadragésimo Cuarta-Santa Cruz,-17.7572,-63.18186,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,1014,Esc. Bernardo Cadario(Col.Kurt Richter),1,DISTRITO 1,176,59,C/ Ponciano Rojas y Pablo Bush,8,44,Uninominal,Cuadragésimo Cuarta-Santa Cruz,-17.757516,-63.194446,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,1015,Esc. Aponte Tineo (Esc. Gregorio Moreno),1,DISTRITO 1,153,36,Gral Franco esq. Castulo Chavez,8,44,Uninominal,Cuadragésimo Cuarta-Santa Cruz,-17.766085,-63.18357,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,1016,U.E. Walter Suarez,11,DISTRITO 11,23,12,Pasillo Nordeskiol  entre Alameda Junin y Landivar,5,44,Uninominal,Cuadragésimo Cuarta-Santa Cruz,-17.78442,-63.19444,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,2000,Col. Esc. Manuel Ignacio Salvatierra,11,DISTRITO 11,216,CII,C/Sucre Esq. Aroma,12,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.783337,-63.178445,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,2001,Col. Seccional Monseñor Santiestevan,11,DISTRITO 11,216,CII,C/Caballero Esq. Beni,14,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.779588,-63.181172,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,2003,Col. Gaston Guillaux,11,DISTRITO 11,138,3,C/Charcas  # 100 entre c/Chiquitos y c/P.Pacheco,19,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.778769,-63.170991,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,2004,Col. Republica del Uruguay,11,DISTRITO 11,99,2,B/El Tao C/Tajo Esq. Peregrin Ortiz,15,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.77493,-63.17242,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,2006,U.E. Latinoamericano,11,DISTRITO 11,1,1,Calle Carmelo Llanos S/N,11,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.771623,-63.177418,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,2007,Col. Club De Leones Nro.10 (Máximo Diescher),2,DISTRITO 2,100,20,C/Yanaigua Esq.San Juaquin Frente a Can.,7,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.778898,-63.158033,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,2008,Col. Centro Aprondy,2,DISTRITO 2,229,ET 5,3er Anillo Externo Frente Hosp.Japones,12,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.772127,-63.15501,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,2009,Col. Wenseslao Montero,2,DISTRITO 2,159,41,B/Conavi Paralela Paragua C/Haymerit C/B,23,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.769959,-63.15116,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,2010,Col. Tecnologico Santa Cruz,2,DISTRITO 2,227,ET 4,Av. Paragua 3er. Anillo Interno Interno y 3er Anillo externo,35,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.76927,-63.15675,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,2011,Col. Venancio Aquino Villegas,2,DISTRITO 2,91,19,B/La Chacarilla   Calle Las Petas N/2550 Esq. Calle 8 ,14,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.77472,-63.15873,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,2012,Col. Gualberto Villarroel,2,DISTRITO 2,91,19,Av.Paragua  #160 entre c/ Matogroso C/ 6,18,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.77363,-63.16062,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,2013,Col. Domingo Leigue (Boliviano Canadiense),2,DISTRITO 2,82,18,B/Los Angeles C/Tapiti Esq.Cuquiza C/6y7,16,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.77073,-63.16274,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,2014,Colegio  6 de Junio,2,DISTRITO 2,156,39,San Juan Masias Villa Pillin,12,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.756623,-63.162018,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,2015,Col. Bailon Mercado Ortiz,2,DISTRITO 2,156,39,Calle Simón Moreno y Combate Riosiñio,12,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.75771,-63.16036,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,2017,Col. 24 de Septiembre,2,DISTRITO 2,158,40,B/Jose Gil Reyes C/Trejo Esq.Agustin G.,11,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.764197,-63.154186,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,2018,Col. Liceo Maria Vacadiez,2,DISTRITO 2,74,17,Av/Alemana Ent. C/Los Junos y C/Lo Motojobobos,10,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.76587,-63.16927,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,2019,Col. Escuela Magisterio,2,DISTRITO 2,158,40,B/Magisterio  C/ Ayarza Frente a la Plaza San Joaquín y Santa Ana,16,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.76229,-63.15523,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,2020,Col. La Santa Cruz,2,DISTRITO 2,52,15,B/Santa Cruz C/Crushing entre C/Los Penocos y C/ Jorori,10,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.76664,-63.17908,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,2021,Col. Carmen Ortiz De Peredo,2,DISTRITO 2,154,37,B/Hamacas C/Tichuela y Crisanto Valverde,14,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.75337,-63.1739,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,2022,Col. Britanico,2,DISTRITO 2,63,16,Av. Los Cusis N/2115,8,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.7643,-63.17352,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,2023,Col. Pedro Gutierrez,2,DISTRITO 2,155,38,Av/Alemana C/Las Barreras Esq. Rio Blanco,18,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.7553,-63.16812,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,2026,Col. Instituto Americano Juan Wesley,11,DISTRITO 11,138,3,"C/ Bahia N° 254, esq. Av. Santa Cruz",12,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.78164,-63.16511,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,2027,Col. Romulo Herrera,11,DISTRITO 11,216,CII, Zona Los Pozos N/526 C/Charcas entre C/ Campero y C/ Avaroa,12,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.78023,-63.17609,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,2028,Col. Mariscal Sucre,2,DISTRITO 2,231,ET 6,B/La Chacarilla 3° Anillo Externo C/ Leandro Martel y Av. Virgen de Cotoca,12,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.780429,-63.153218,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,2029,Col. Inst. Domingo Savio,11,DISTRITO 11,216,CII,C/Bolivar N/650,5,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.782021,-63.174239,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,3000,Colegio Marista,11,DISTRITO 11,217,CIII,C/Saavedra entre Oruro y Moldes,12,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.788978,-63.173047,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,3001,Colegio Don Bosco,11,DISTRITO 11,185,7,"C/G Villarroel N° 1133 Entre A. Manso y Av, Argentina",10,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.79467,-63.17539,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,3002,Col. Josefina Goytia,11,DISTRITO 11,177,6,B/Choferes Av/Yacimiento,15,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.79632,-63.17068,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,3003,Col. Ramon Dario Gutierrez,3,DISTRITO 3,220,ET 17,Av. San Aurelio y 3er. Anillo,6,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.80529,-63.164,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,3004,Colegio Raquel Sossa,3,DISTRITO 3,163,46,B/Conavi Sur S.Aurelio Calle La Herradura frente  a la Cancha,5,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.809863,-63.164666,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,3006,Colegio Justo Leigue,3,DISTRITO 3,122,24,B/Petrolero Sur - Av. Perimetral y C/  campo Caranda,16,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.798734,-63.16701,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,3007,Col. Fe y Alegria   Aniceto Arze,3,DISTRITO 3,162,44,B/Estacion Argentina,20,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.7986,-63.15612,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,3008,Col. Felix Bascope Sanandita,3,DISTRITO 3,161,43B,Calle Virgilio Ludueña entre calles Ramon Clouzet y Alfredo Flores,13,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.79503,-63.152463,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,3009,Col. San Carlos,3,DISTRITO 3,161,43B,B/Foianini  Calle Vásquez y Ulrico Ortiz,30,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.79229,-63.15134,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,3010,Col. El Pajonal,3,DISTRITO 3,163,46,B/El Pajonal C/8 y C/ 9,10,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.81264,-63.16722,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,3011,Colegio Nestor Suarez,4,DISTRITO 4,164,47,B/Guaracal Cnl. Suarez y Tcnl Zacarias Cuellar,17,51,Uninominal,Quincuagésimo Primera-Santa Cruz,-17.81688,-63.17374,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,3012,Col. Magdalena Postel,4,DISTRITO 4,165,48,B/La Morita Av. Madrinas de Guerra,18,51,Uninominal,Quincuagésimo Primera-Santa Cruz,-17.820051,-63.180459,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,3013,Col. Sagrado Corazon,4,DISTRITO 4,164,47,Francisco Carpio y Estensoro B/Guaracal,3,51,Uninominal,Quincuagésimo Primera-Santa Cruz,-17.81605,-63.17153,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,3014,Col. Tristan Roca,2,DISTRITO 2,108,21,C/Corumba 2005,13,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.78412,-63.16394,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,3015,U.E. Domingo Faustino,2,DISTRITO 2,111,22,Calle José Manuel Prado y C/ Cap. Urgel,24,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.784235,-63.154699,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,3016,Col. Dios es Amor,11,DISTRITO 11,157,4,C/Manuel I.Salvatierra 1/2 C. 2 A.N/1111 y C/ San Pedro,17,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.78535,-63.16571,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,3017,Col. Nacional Salesiano,11,DISTRITO 11,167,5,,9,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.78925,-63.16814,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,3020,Col. Basilio De Cuellar,11,DISTRITO 11,217,CIII,C/Ballivián N° 249 entre C/ La Paz y C/ Cochabamba,12,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.7843,-63.1786,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,3021,Col. Obispo Santistevan,11,DISTRITO 11,217,CIII,C/ La Paz esq. C/ Ñuflo de Chávez,11,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.78578,-63.1792,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,3022,Col. Juan Pablo II,3,DISTRITO 3,233,ET 8,Av/Juan Pablo Segundo 3° Anillo,12,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.80667,-63.169512,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,3023,Col. Nacional Florida,11,DISTRITO 11,217,CIII,Calle Moldes y Chuquisaca N/142,20,45,Uninominal,Cuadragésimo Quinta-Santa Cruz,-17.790386,-63.180267,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,3024, U.E. Arroyito,8,DISTRITO 8,137,295,Arroyito - Av. Arroyitos,10,49,Uninominal,Cuadragésimo Novena-Santa Cruz,-17.832749,-63.074306,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,3025,Col. Unidad Educativa San Jorge,8,DISTRITO 8,62,159,Barrio San Jorge C/ 23 de Abril y C/ Narda,12,48,Uninominal,Cuadragésimo Octava-Santa Cruz,-17.835067,-63.106906,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,3026,Col. Normandia Josefina Balsamo,13,DISTRITO 14,239,Zona 5290,B/El Quior Calle 14,15,49,Uninominal,Cuadragésimo Novena-Santa Cruz,-17.856937,-63.08878,7,Unidad Educativa,20,Urbano
7,1,1,Santa Cruz                                                                                                                                            ,Andrés Ibáñez,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,3027,Col. Cupesi Terrado,7,DISTRITO 7,60,156A,Barrio Union Cupesi Terrado Calle s/n entre c/ Toborochi y C/Paraiso,24,48,Uninominal,Cuadragésimo Octava-Santa Cruz,-17.81237,-63.09699,7,Unidad Educativa,20,Urbano
